2004 Federal Election Polling Places [12246 8/11/2005 11:10:53 PM]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode
NSW,106,Berowra,1852,1,John Purchase,John Purchase Public School,Purchase Rd,,,CHERRYBROOK,NSW,2126
NSW,106,Berowra,1788,1,Maroota,Maroota Public School,Old Northern Rd,,,MAROOTA,NSW,2756
NSW,106,Berowra,1789,1,Maroota South,Maroota South Community Centre,Wisemans Ferry Rd,,,SOUTH MAROOTA,NSW,2756
NSW,106,Berowra,1846,1,Middle Dural,Middle Dural Public School,Old Northern Rd,,,MIDDLE DURAL,NSW,2158
NSW,106,Berowra,131,1,Mount Colah,Mount Colah Public School,Telopea St,,,MOUNT COLAH,NSW,2079
NSW,106,Berowra,132,1,Mount Kuring-Gai,Mount Kuring-Gai Public School,Leeming St,,,MOUNT KURING-GAI,NSW,2080
NSW,106,Berowra,133,1,Normanhurst,Normanhurst Public School,Pennant Hills Rd,,,NORMANHURST,NSW,2076
NSW,106,Berowra,135,1,Normanhurst West,Normanhurst West Public School,Dartford Rd,,,THORNLEIGH,NSW,2120
NSW,106,Berowra,33781,1,Oakhill Drive (Berowra),Oakhill Drive Public School,Oakhill & Westminster Drives,,,CASTLE HILL,NSW,2154
NSW,106,Berowra,136,1,Pennant Hills,Pennant Hills High School,Laurence Street,,,PENNANT HILLS,NSW,2120
NSW,106,Berowra,633,1,Roselea (Berowra),Roselea Public School,449 North Rocks Rd,,,CARLINGFORD,NSW,2118
NSW,106,Berowra,33598,2,Special Hospital Team 1,Woolcott Court Hostel,9 Pacific Hwy,,,WAHROONGA,NSW,2126
NSW,106,Berowra,33914,2,Special Hospital Team 2,Wynwood House Nursing Home,77 Alexandria Pde,,,WAHROONGA,NSW,2126
NSW,106,Berowra,33917,2,Special Hospital Team 3,Twilight House,Lowe Rd,,,PENNANT HILLS,NSW,2120
NSW,106,Berowra,14020,1,Sydney (Berowra),Sydney Town Hall,George St,,,SYDNEY,NSW,2000
NSW,106,Berowra,1855,1,Thompsons Corner (Berowra),West Pennant Hills Public School,Church St,,,WEST PENNANT HILLS,NSW,2125
NSW,106,Berowra,138,1,Thornleigh,Chinese & Aust Baptist Church,235 Pennant Hills Rd,,,THORNLEIGH,NSW,2120
NSW,106,Berowra,145,1,Waitara,Waitara Public School,Edgeworth David Ave,,,WAHROONGA,NSW,2076
NSW,106,Berowra,146,1,Waitara South,Mcquoin Park,McAuley Pl,,,WAITARA,NSW,2077
NSW,106,Berowra,148,1,Westleigh,Thornleigh West Public School,Giblett Ave,,,THORNLEIGH,NSW,2120
NSW,106,Berowra,33800,1,Wisemans Ferry (Berowra),Wisemans Ferry & Districts Community Centre,Lot 6 Singleton Road,,,WISEMANS FERRY,NSW,2775
NSW,107,Blaxland,31455,1,Bankstown,Bankstown Public School,Restwell St,,,BANKSTOWN,NSW,2200
NSW,107,Blaxland,155,1,Bankstown Central,Bankstown Masonic Centre,21 Restwell St,,,BANKSTOWN,NSW,2200
NSW,107,Blaxland,157,1,Bankstown North,Bankstown North Public School,322 Hume Hwy,,,BANKSTOWN,NSW,2200
NSW,107,Blaxland,158,1,Bankstown South,Bankstown South Infants School,14 Stacey St South,,,BANKSTOWN,NSW,2200
NSW,107,Blaxland,177,1,Bankstown West,Bankstown West Public School,Dutton St,,,BANKSTOWN,NSW,2200
NSW,107,Blaxland,159,1,Bass Hill,Bass Hill Public School,Horton St,,,BASS HILL,NSW,2197
NSW,107,Blaxland,162,1,Bass Hill West,Bass High School,Arundle Rd,,,BASS HILL,NSW,2197
NSW,107,Blaxland,2371,1,Birrong,Birrong Public School,132 Auburn Rd,,,BIRRONG,NSW,2143
NSW,107,Blaxland,2375,1,Chester Hill,Chester Hill Public School,Proctor Pde,,,CHESTER HILL,NSW,2162
NSW,107,Blaxland,160,1,Chester Hill Central,St John Mark's Anglican Church,125 Proctor Pde,,,CHESTER HILL,NSW,2162
NSW,107,Blaxland,2376,1,Chester Hill North,Chester Hill High School,Miller Rd,,,CHESTER HILL,NSW,2162
NSW,107,Blaxland,165,1,Chullora,Greenacre Baptist Church,40 Shellcote Rd,,,CHULLORA,NSW,2190
NSW,107,Blaxland,167,1,Condell Park,Condell Park Public School,Augusta St,,,CONDELL PARK,NSW,2200
NSW,107,Blaxland,33117,1,Condell Park North,St Clement's Anglican Church,193 Edgar St,,,CONDELL PARK,NSW,2200
NSW,107,Blaxland,168,1,Condell Park South,Bankstown Senior College,Eldridge Rd,,,BANKSTOWN,NSW,2200
NSW,107,Blaxland,1000,1,Enfield West,Strathfield South Uniting Church,Cnr Liverpool Rd & Frances Ave,,,STRATHFIELD SOUTH,NSW,2136
NSW,107,Blaxland,169,1,Georges Hall,Georges Hall Public School,Pennington Ave,,,GEORGES HALL,NSW,2198
NSW,107,Blaxland,170,1,Gosling Park,Bankstown S.E.S. Gosling Park,Chiswick Rd,,,GREENACRE,NSW,2190
NSW,107,Blaxland,171,1,Greenacre,Greenacre YMCA Roberts Park,Waterloo Rd,,,GREENACRE,NSW,2190
NSW,107,Blaxland,33131,1,Greenacre West,Banksia Road Public School,65 Banksia Rd,,,GREENACRE,NSW,2190
NSW,107,Blaxland,31837,1,Mount Lewis,Mount Lewis Infants School,Noble Ave,,,MOUNT LEWIS,NSW,2190
NSW,107,Blaxland,176,1,Punchbowl,Punchbowl Public School,1333 Canterbury Rd,Viola Street Hall,,PUNCHBOWL,NSW,2196
NSW,107,Blaxland,175,1,Punchbowl Central,Punchbowl Boys High School,Kelly St,,,PUNCHBOWL,NSW,2196
NSW,107,Blaxland,154,1,St Pauls,St Paul's Church,459 Chapel Rd,,,BANKSTOWN,NSW,2200
NSW,107,Blaxland,2393,1,Sefton,Sefton Catholic School,Proctor Pde,,,SEFTON,NSW,2162
NSW,107,Blaxland,33600,2,Special Hospital Team 1,Weeroona Village,South Wing,Eldridge Rd,,BASS HILL,NSW,2200
NSW,107,Blaxland,33723,2,Special Hospital Team 2,Yagoona Aged Care Facility,South Wing,Eldridge Rd,,YAGOONA,NSW,2200
NSW,107,Blaxland,32339,1,Sydney (Blaxland),Sydney Town Hall,George St,,,SYDNEY,NSW,2000
NSW,107,Blaxland,2396,1,Villawood East,Villawood East Public School,Lowana St,,,VILLAWOOD,NSW,2163
NSW,107,Blaxland,179,1,Wiley Park West (Blaxland),Wiley Park Public School,105 King Georges Rd,,,WILEY PARK,NSW,2195
NSW,107,Blaxland,180,1,Yagoona,Yagoona Senior Citizens Centre,Cooper Rd,,,YAGOONA,NSW,2199
NSW,107,Blaxland,182,1,Yagoona West,St Mark's Church Yagoona,211 Auburn Rd,,,YAGOONA,NSW,2199
NSW,108,Bradfield,2011,1,Castle Cove,Castle Cove Public School,Kendall Rd,,,CASTLE COVE,NSW,2069
NSW,108,Bradfield,11935,1,Chatswood (Bradfield),Our Lady of Dolours Catholic Primary School,94a Archer St,,,CHATSWOOD,NSW,2067
NSW,108,Bradfield,2014,1,Chatswood East (Bradfield),Chatswood/Willoughby Uniting Church,10 Clanwilliam St,,,WILLOUGHBY,NSW,2068
NSW,108,Bradfield,2015,1,Chatswood North,St Paul's Anglican Church Hall,1 View Street,,,CHATSWOOD,NSW,2067
NSW,108,Bradfield,33880,1,Chatswood South (Bradfield),Chatswood South Uniting Church,Cnr Mowbray Rd & Pacific Hwy,,,CHATSWOOD,NSW,2067
NSW,108,Bradfield,11936,1,Chatswood West,Chatswood Public School,Pacific Hwy,,,CHATSWOOD,NSW,2067
NSW,108,Bradfield,83,1,Ferndale,Holy Trinity Church Hall,44 Beaconsfield Rd,,,CHATSWOOD WEST,NSW,2067
NSW,108,Bradfield,194,1,Gordon,Ku-ring-gai Municipal Council Chambers,818 Pacific Hwy,,,GORDON,NSW,2072
NSW,108,Bradfield,195,1,Gordon East,Gordon East Public School,Rosedale Rd,,,GORDON,NSW,2072
NSW,108,Bradfield,196,1,Gordon West,Gordon West Public School,Ryde Rd,,,PYMBLE,NSW,2073
NSW,108,Bradfield,198,1,Killara,St Martins Anglican Church Hall,9B Arnold St,,,KILLARA,NSW,2071
NSW,108,Bradfield,199,1,Killara East,Killara High School,Koola Ave,,,KILLARA,NSW,2071
NSW,108,Bradfield,129,1,Kissing Point,South Turramurra Kindergarten,10A Auluba Rd,,,SOUTH TURRAMURRA,NSW,2074
NSW,108,Bradfield,130,1,Lady Davidson Hospital,Lady Davidson Hospital,Bobbin Head Rd,,,TURRAMURRA NORTH,NSW,2074
NSW,108,Bradfield,201,1,Lindfield,St Albans Anglican Church Hall,Lindfield Ave,,,LINDFIELD,NSW,2070
NSW,108,Bradfield,202,1,Lindfield East,Lindfield East Public School,Tryon Rd,,,LINDFIELD,NSW,2070
NSW,108,Bradfield,203,1,Lindfield North,Lindfield Primary School,Pacific Hwy,,,LINDFIELD,NSW,2070
NSW,108,Bradfield,204,1,Lindfield West,Beaumont Road Public School,17 Beaumont Rd,,,KILLARA,NSW,2071
NSW,108,Bradfield,100,1,Mowbray (Bradfield),Mowbray Primary School,635 Mowbray Rd,,,LANE COVE,NSW,2066
NSW,108,Bradfield,206,1,Pymble,Sacred Heart Parish Hall,Cnr Pacific Hwy & Bobbin Head Rd,,,PYMBLE,NSW,2073
NSW,108,Bradfield,137,1,Pymble North,Pymble Public School,Crown Rd,,,PYMBLE,NSW,2073
NSW,108,Bradfield,207,1,Pymble West,Pymble West Public School,Apollo Ave,,,WEST PYMBLE,NSW,2073
NSW,108,Bradfield,208,1,Roseville,St Andrews Church Roseville,1 Bancroft Ave,,,ROSEVILLE,NSW,2069
NSW,108,Bradfield,209,1,Roseville Chase,Community Hall,6 Babbage Rd,,,ROSEVILLE,NSW,2069
NSW,108,Bradfield,210,1,Roseville East,Roseville Public School,Archbold Rd,,,ROSEVILLE,NSW,2069
NSW,108,Bradfield,2032,1,Roseville South,St Barnabas Anglican Church,30 William St East,,,ROSEVILLE,NSW,2069
NSW,108,Bradfield,211,1,St Ives,St Ives Community Hall,"Village Green, Memorial Ave",,,ST IVES,NSW,2075
NSW,108,Bradfield,212,1,St Ives Chase,St Ives North Scout Hall,Warrimoo Ave,,,ST IVES CHASE,NSW,2075
NSW,108,Bradfield,213,1,St Ives North,St Ives North Public School,87 Memorial Ave,,,ST IVES,NSW,2075
NSW,108,Bradfield,188,1,St Ives Park,St Ives Park Public School,Acron Road,,,ST IVES,NSW,2075
NSW,108,Bradfield,214,1,St Ives South,St Ives High School,Yarrabung Rd,,,ST IVES,NSW,2075
NSW,108,Bradfield,33599,2,Special Hospital Team 1,Southern Cross Res Care,402 Bobbin Head Rd,,,TURRAMURRA,NSW,2074
NSW,108,Bradfield,33804,2,Special Hospital Team 2,Killara Gardens Aged Care,695 Pacific Hwy,,,ST IVES,NSW,2075
NSW,108,Bradfield,33805,2,Special Hospital Team 3,Whitehall Nursing Home,28 Stanhope Rd,,,WAHROONGA,NSW,2076
NSW,108,Bradfield,33807,2,Special Hospital Team 4,Sydney Adventist Hospital,185 Fox Valley Rd,,,WAHROONGA,NSW,2076
NSW,108,Bradfield,33808,2,Special Hospital Team 5,Rosetta Hostel,95 Stanhope Rd,,,WAHROONGA,NSW,2076
NSW,108,Bradfield,33809,2,Special Hospital Team 6,Willowood Nursing Home,5 Hart St,,,LANE COVE,NSW,2067
NSW,108,Bradfield,31029,1,Sydney (Bradfield),Sydney Town Hall,George St,,,SYDNEY,NSW,2000
NSW,108,Bradfield,139,1,Turramurra,St James Anglican Church Hall,King St,,,TURRAMURRA,NSW,2074
NSW,108,Bradfield,140,1,Turramurra Central,Turramurra Uniting Church Hall,Turramurra Ave,,,TURRAMURRA,NSW,2074
NSW,108,Bradfield,141,1,Turramurra North,Turramurra North Public School,Bobbin Head Rd,,,TURRAMURRA,NSW,2074
NSW,108,Bradfield,142,1,Turramurra South,Turramurra Public School,Kissing Point Rd,,,SOUTH TURRAMURRA,NSW,2074
NSW,108,Bradfield,143,1,Wahroonga,Wahroonga Presbyterian Church Hall,Cnr Stuart St & Illoura Ave,,,WAHROONGA,NSW,2076
NSW,108,Bradfield,144,1,Wahroonga East,Wahroonga Public School,71 Burns Rd,,,WAHROONGA,NSW,2076
NSW,108,Bradfield,147,1,Warrawee,Warrawee Public School,Pacific Hwy,,,WARRAWEE,NSW,2074
NSW,108,Bradfield,33902,1,Willoughby (Bradfield),Willoughby Public School,Oakville Rd,,,WILLOUGHBY,NSW,2068
NSW,108,Bradfield,33901,1,Willoughby North (Bradfield),Willoughby Park Centre,Cnr McClelland St & Warrane Rd,,,WILLOUGHBY,NSW,2068
NSW,109,Calare,219,1,Barry,Community Hall,Selwyn St,,,BARRY,NSW,2799
NSW,109,Calare,220,1,Bathurst,Bathurst Public School,George St,,,BATHURST,NSW,2795
NSW,109,Calare,221,1,Bathurst Central,Catholic Cathedral Parish Centre,Keppel St,,,BATHURST,NSW,2795
NSW,109,Calare,31071,1,Bathurst City,St Stephens Presbyterian Church Hall,236 Howick St,,,BATHURST,NSW,2795
NSW,109,Calare,223,1,Bathurst High,Bathurst High School,Hope St,,,BATHURST,NSW,2795
NSW,109,Calare,224,1,Bathurst Hospital,Bathurst Base Hospital,Howick St,,,WEST BATHURST,NSW,2795
NSW,109,Calare,226,1,Bathurst St Vincents,St Vincents Hospital,Gormans Hill Rd,,,GORMANS HILL,NSW,2795
NSW,109,Calare,225,1,Bathurst South,Bathurst South Public School,Havannah St,,,BATHURST,NSW,2795
NSW,109,Calare,227,1,Bathurst West,Bathurst West Public School,Suttor St,,,WEST BATHURST,NSW,2795
NSW,109,Calare,2155,1,Billimari,Billimari Public Hall,Logan St,,,BILLIMARI,NSW,2804
NSW,109,Calare,1750,1,Black Springs,Black Springs Public School,Avoca St,,,BLACK SPRINGS,NSW,2787
NSW,109,Calare,228,1,Blayney,Blayney Public School,Lindsay St,,,BLAYNEY,NSW,2799
NSW,109,Calare,229,1,Bletchington,Bletchington Public School,Matthews Ave,,,BLETCHINGTON,NSW,2800
NSW,109,Calare,230,1,Bloomfield Hospital,Bloomfield Hospital Recreation Hall,Forest Rd,,,BLOOMFIELD,NSW,2800
NSW,109,Calare,2157,1,Borenore,Borenore Public School,Forbes Rd,,,BORENORE,NSW,2800
NSW,109,Calare,231,1,Bowen,Bowen Public School,Park St,,,BOWEN,NSW,2800
NSW,109,Calare,232,1,Bowenfels South,Presbyterian Church Hall,Great Western Hwy,,,SOUTH BOWENFELS,NSW,2790
NSW,109,Calare,1753,1,Burraga,Burraga Hall,cnr Lloyd St & Edgar Hanrahan Dr,,,BURRAGA,NSW,2795
NSW,109,Calare,235,1,Calare School,Calare Public School,Frost St,,,CALARE,NSW,2800
NSW,109,Calare,236,1,Canobolas,Canobolas Public School,Canobolas Rd,,,CANOBOLAS,NSW,2800
NSW,109,Calare,2161,1,Canowindra,Canowindra High School,Browns Ave,,,CANOWINDRA,NSW,2804
NSW,109,Calare,237,1,Capertee,Capertee Public School,Castlereagh Hwy,,,CAPERTEE,NSW,2846
NSW,109,Calare,238,1,Carcoar,Carcoar Public School,Icely St,,,CARCOAR,NSW,2791
NSW,109,Calare,2162,1,Cargo,Cargo Public School,Hutton St,,,CARGO,NSW,2800
NSW,109,Calare,241,1,Cooerwull,Cooerwull Public School,319 Main St,,,LITHGOW,NSW,2790
NSW,109,Calare,912,1,Cowra,Cowra Public School,Busby Pl,,,COWRA,NSW,2794
NSW,109,Calare,948,1,Cowra North,Mulyan Public School,Myall St,,,COWRA,NSW,2794
NSW,109,Calare,913,1,Cowra West,Cowra West Tennis Club,Grenfell Rd,,,COWRA,NSW,2794
NSW,109,Calare,2170,1,Cudal,Cudal Public School,Toogong St,,,CUDAL,NSW,2864
NSW,109,Calare,242,1,Cullen Bullen,Cullen Bullen Progress Hall,Castlereagh Hwy,,,CULLEN BULLEN,NSW,2790
NSW,109,Calare,2171,1,Cumnock,Memorial Hall,Obley St,,,CUMNOCK,NSW,2867
NSW,109,Calare,244,1,Eglinton,Eglinton Public School,Alexander St,,,EGLINTON,NSW,2795
NSW,109,Calare,2183,1,Eugowra,Eugowra Public School,Hill St,,,EUGOWRA,NSW,2806
NSW,109,Calare,250,1,Glenroi,Glenroi Primary School,Maxwell Ave,,,GLENROI,NSW,2800
NSW,109,Calare,2196,1,Gooloogong,Gooloogong War Memorial,Main St,,,GOOLOOGONG,NSW,2805
NSW,109,Calare,253,1,Hampton,Hampton Public School,Jenolan Caves Rd,,,HAMPTON,NSW,2790
NSW,109,Calare,1767,1,Hartley,Hartley Old Public School,Mid Western Rd,,,HARTLEY,NSW,2790
NSW,109,Calare,255,1,Hermitage,Hermitage Progress Association Hall,Albert St,,,LITHGOW,NSW,2790
NSW,109,Calare,256,1,Hill End,Hill End Public School,Tambaroora St,,,HILL END,NSW,2850
NSW,109,Calare,1770,1,Jenolan Caves,Jenolan Caves House,Jenolan Caves Rd,,,JENOLAN CAVES,NSW,2790
NSW,109,Calare,260,1,Kelso,Kelso Public School,Gilmour St,,,KELSO,NSW,2795
NSW,109,Calare,261,1,Kirkconnell,Kirkconnell Public School,Great Western Hwy,,,KIRKCONNELL,NSW,2795
NSW,109,Calare,262,1,Lithgow,Lithgow Primary School,163 Mort St,,,LITHGOW,NSW,2790
NSW,109,Calare,263,1,Lithgow Hospital,Lithgow District Hospital,Col Drewe Dr,,,SOUTH BOWENFELS,NSW,2790
NSW,109,Calare,264,1,Littleton,La Salle Academy,Rabaul St,,,LITHGOW,NSW,2790
NSW,109,Calare,265,1,Lucknow,Lucknow School Community Hall,Newman St,,,LUCKNOW,NSW,2800
NSW,109,Calare,267,1,Lyndhurst,Lyndhurst Public School,Marsden St,,,LYNDHURST,NSW,2797
NSW,109,Calare,269,1,Mandurama,Mandurama Public School,Loquat St,,,MANDURAMA,NSW,2792
NSW,109,Calare,2201,1,Manildra,Manildra Public School,Molong Rd,,,MANILDRA,NSW,2865
NSW,109,Calare,272,1,Meadow Flat,Meadow Flat Public School,Great Western Hwy,,,MEADOW FLAT,NSW,2795
NSW,109,Calare,273,1,Millthorpe,Millthorpe Public School,Park St,,,MILLTHORPE,NSW,2798
NSW,109,Calare,274,1,Mitchell Campus,Charles Sturt University,Panorama Ave,,,MITCHELL,NSW,2795
NSW,109,Calare,2203,1,Molong,Anglican Parish Hall,Edward St,,,MOLONG,NSW,2866
NSW,109,Calare,946,1,Morongla Creek,Multi-purpose Unit,Lachlan Valley Way,,,MORONGLA CREEK,NSW,2794
NSW,109,Calare,2205,1,Mullion Creek,Mullion Creek Public School,Long Point Rd,,,MULLION CREEK,NSW,2800
NSW,109,Calare,2209,1,Nashdale,Nashdale Public School,Nancarrow La,,,NASHDALE,NSW,2800
NSW,109,Calare,280,1,Neville,Neville Public School,Crouch St,,,NEVILLE,NSW,2799
NSW,109,Calare,281,1,Newbridge,Newbridge Public School,Trunkey St,,,NEWBRIDGE,NSW,2795
NSW,109,Calare,282,1,Oakey Park,Zig Zag Public School,Victoria Ave,,,LITHGOW,NSW,2790
NSW,109,Calare,1795,1,Oberon,Oberon High School,Ross St,,,OBERON,NSW,2787
NSW,109,Calare,1796,1,O'Connell,O'Connell Public School,15 Blacks Mill La,,,O'CONNELL,NSW,2795
NSW,109,Calare,283,1,Orange,St Johns Uniting Church Hall,Kite St,,,ORANGE,NSW,2800
NSW,109,Calare,284,1,Orange East,St Barnabas Parish Hall,381 Summer St,,,BOWEN,NSW,2800
NSW,109,Calare,285,1,Orange Hospital,Orange Base Hospital,Sale St,,,ORANGE,NSW,2800
NSW,109,Calare,286,1,Orange North,Kenna Hall,Hill Street,,,ORANGE,NSW,2800
NSW,109,Calare,287,1,Orange South,Anson Street Public School,92 Anson St,,,WARRENDINE,NSW,2800
NSW,109,Calare,288,1,Orange West,Orange High School,Woodward St,,,CALARE,NSW,2800
NSW,109,Calare,289,1,Peel,Old School House,West St,,,PEEL,NSW,2795
NSW,109,Calare,290,1,Perthville,Perthville Public School,Rockley St,,,PERTHVILLE,NSW,2795
NSW,109,Calare,291,1,Portland,Portland Central School,Villiers St,,,PORTLAND,NSW,2847
NSW,109,Calare,33852,4,Prison Mobile Team 1,Bathurst Correctional Centre,Browning St,,,WEST BATHURST,NSW,2795
NSW,109,Calare,294,1,Raglan,Raglan Public School,Nelson St,,,RAGLAN,NSW,2795
NSW,109,Calare,1803,1,Rockley,Rockley Public School,Hill St,,,ROCKLEY,NSW,2795
NSW,109,Calare,296,1,Rydal,Showground Hall,Market St,,,RYDAL,NSW,2790
NSW,109,Calare,298,1,Sofala,Sofala Hall,Denison St,,,SOFALA,NSW,2795
NSW,109,Calare,33603,2,Special Hospital Team 1,Wontama Homes,85-89 Clinton Street,,,ORANGE,NSW,2800
NSW,109,Calare,33842,2,Special Hospital Team 2,St Catherine's Aged Care Facility,Tenison Woods Ave,,,SOUTH BATHURST,NSW,2795
NSW,109,Calare,33843,2,Special Hospital Team 3,Uralba Hostel,Osman St,,,CARCOAR,NSW,2799
NSW,109,Calare,33844,2,Special Hospital Team 4,Weeroona Nursing Centre,Liverpool St,,,COWRA,NSW,2804
NSW,109,Calare,33846,2,Special Hospital Team 5,Tanderra Nursing Home,Short St,,,PORTLAND,NSW,2847
NSW,109,Calare,33847,2,Special Hospital Team 6,Prunus Lodge,King St,,,MOLONG,NSW,2866
NSW,109,Calare,299,1,Spring Hill,Spring Hill Public School,Seaton St,,,SPRING HILL,NSW,2800
NSW,109,Calare,300,1,Spring Terrace,Spring Terrace Public School,Forest Rd,,,SPRING TERRACE,NSW,2798
NSW,109,Calare,14036,1,Sydney (Calare),Sydney Town Hall,George St,,,SYDNEY,NSW,2000
NSW,109,Calare,304,1,The Lagoon,The Lagoon Public School,71 Young St,,,THE LAGOON,NSW,2795
NSW,109,Calare,1808,1,Trunkey,Trunkey Public School,Goulburn Rd,,,TRUNKEY,NSW,2795
NSW,109,Calare,306,1,Tweed Mills,Fatima Hall,Great Western Hwy,,,LITHGOW,NSW,2790
NSW,109,Calare,308,1,Vale Of Clwydd,Vale Of Clwydd Community Hall,Mort St,,,LITHGOW,NSW,2790
NSW,109,Calare,309,1,Wallerawang,Wallerawang Public School,Barton Ave,,,WALLERAWANG,NSW,2845
NSW,109,Calare,310,1,Wattle Flat,Wattle Flat Public School,Sofala Rd,,,WATTLE FLAT,NSW,2795
NSW,109,Calare,978,1,Woodstock,Woodstock Public School,Parkes St,,,WOODSTOCK,NSW,2793
NSW,109,Calare,979,1,Wyangala Dam,Wyangala Public School,Waugoola Rd,,,WYANGALA,NSW,2808
NSW,109,Calare,2240,1,Yeoval,Yeoval Central School,Obley St,,,YEOVAL,NSW,2868
NSW,110,Charlton,32802,1,Ambleside,Lakelands Community Hall,Ambleside Circuit,,,LAKELANDS,NSW,2282
NSW,110,Charlton,323,1,Arcadia Vale,Arcadia Vale Public School,Glade St,,,ARCADIA VALE,NSW,2283
NSW,110,Charlton,324,1,Argenton,Argenton Public School,Montgomery St,,,ARGENTON,NSW,2284
NSW,110,Charlton,325,1,Awaba,Awaba Public School,Mulbring St,,,AWABA,NSW,2283
NSW,110,Charlton,326,1,Barnsley,Barnsley Public School,Cliffbrook Rd,,,BARNSLEY,NSW,2301
NSW,110,Charlton,373,1,Biraban,Biraban Public School,Beckley St,,,TORONTO,NSW,2283
NSW,110,Charlton,327,1,Blackalls,Blackalls Public School,Charles St,,,BLACKALLS PARK,NSW,2283
NSW,110,Charlton,329,1,Bolton Point,Bolton Point Community Hall,Middlepoint Road,,,BOLTON POINT,NSW,2283
NSW,110,Charlton,579,1,Bonnells Bay,Bonnells Bay Primary School,Morisset Park Road,,,BONNELLS BAY,NSW,2264
NSW,110,Charlton,331,1,Booragul,Booragul Primary School,2A Aspinall St,,,BOORAGUL,NSW,2284
NSW,110,Charlton,332,1,C.A.Brown Village,C A Brown Village,Toronto Rd,,,BOORAGUL,NSW,2284
NSW,110,Charlton,333,1,Cardiff,Cardiff Public School,Macquarie Rd,,,CARDIFF,NSW,2285
NSW,110,Charlton,334,1,Cardiff East,John Young Community Hall,24 Thomas St,,,CARDIFF,NSW,2285
NSW,110,Charlton,335,1,Cardiff Heights,Cardiff Heights Christian Fellowship Church Hall,110 Main Rd,,,CARDIFF HEIGHTS,NSW,2285
NSW,110,Charlton,336,1,Cardiff North,Cardiff North Public School,Wansbeck Valley Rd,,,CARDIFF,NSW,2285
NSW,110,Charlton,337,1,Cardiff South,Cardiff South Public School,Lake Ave,,,CARDIFF SOUTH,NSW,2285
NSW,110,Charlton,338,1,Carey Bay,Scout Hall,74 Excelsior Pde,,,CAREY BAY,NSW,2283
NSW,110,Charlton,2693,1,Charlestown South,Charlestown South Public School Hall,9 Patricia Ave,,,CHARLESTOWN,NSW,2290
NSW,110,Charlton,339,1,Coal Point,Coal Point Public School,Coal Point Rd,,,COAL POINT,NSW,2283
NSW,110,Charlton,340,1,Cooranbong,Cooranbong Public School,Government Rd,,,COORANBONG,NSW,2265
NSW,110,Charlton,341,1,Dora Creek,Dora Creek Hall,Doree Place,,,DORA CREEK,NSW,2264
NSW,110,Charlton,342,1,Edgeworth,Edgeworth Memorial Neighbourhood Centre,1 Minmi Rd,,,EDGEWORTH,NSW,2285
NSW,110,Charlton,38331,1,Edgeworth West,Hunter Life Education Centre,Renfrew Cres,,,EDGEWORTH,NSW,2285
NSW,110,Charlton,1869,1,Elermore Vale,Elermore Vale Public School,Jubilee Rd,,,ELERMORE VALE,NSW,2287
NSW,110,Charlton,346,1,Fassifern,Fassifern Primary School,Fassifern St,,,FASSIFERN,NSW,2283
NSW,110,Charlton,347,1,Fennell Bay,Fennell Bay Primary School,Bay Rd,,,FENNELL BAY,NSW,2283
NSW,110,Charlton,348,1,Garden Suburb (Charlton),Garden Suburb Community Hall,2a Prospect Rd,,,GARDEN SUBURB,NSW,2289
NSW,110,Charlton,349,1,Glendale,John Lavery Hall,30 Oakland St,,,GLENDALE,NSW,2285
NSW,110,Charlton,350,1,Glendale East,Glendale East Primary School,8 Margot Ave,,,GLENDALE,NSW,2285
NSW,110,Charlton,351,1,Hawkins Village,Hawkins Masonic Retirement Village,Northville Dr,,,EDGEWORTH,NSW,2285
NSW,110,Charlton,11938,1,Hillsborough,Hillsborough Primary School,83 Waratah Ave,,,CHARLESTOWN,NSW,2290
NSW,110,Charlton,354,1,Kilaben Bay,Kilaben Bay Community Hall,Kilaben Rd,,,KILABEN BAY,NSW,2283
NSW,110,Charlton,355,1,Killingworth,Killingworth Rural Fire Brigade,3 Park St,,,KILLINGWORTH,NSW,2301
NSW,110,Charlton,33727,1,Martindale St,Wallsend Primary School,Martindale Street,,,WALLSEND,NSW,2287
NSW,110,Charlton,360,1,Martinsville,Martinsville Fire Station,Martinsville Rd,,,MARTINSVILLE,NSW,2265
NSW,110,Charlton,362,1,Morisset,Morisset Primary School,Terrigal St,,,MORISSET,NSW,2264
NSW,110,Charlton,2711,1,Mount Hutton (Charlton),Mount Hutton Primary School,12 Dunkley Pde,,,MOUNT HUTTON,NSW,2290
NSW,110,Charlton,2713,1,New Lambton Heights,New Lambton Heights Infants School,176 Lookout Rd,,,NEW LAMBTON HEIGHTS,NSW,2305
